timestamp;cpu;memory
1574864175;1.20251;1985616;mytb;0.41%;584.5MiB / 3.851GiB;
1574864180;1.20248;1985840;mytb;0.35%;584.5MiB / 3.851GiB;
1574864185;1.20246;1985964;mytb;0.39%;584.5MiB / 3.851GiB;
1574864190;1.20242;1985904;mytb;0.42%;584.5MiB / 3.851GiB;
1574864195;1.2024;1986180;mytb;0.44%;584.5MiB / 3.851GiB;
1574864200;1.20238;1986188;mytb;0.37%;584.5MiB / 3.851GiB;
1574864205;1.20235;1985816;mytb;0.37%;584.5MiB / 3.851GiB;
1574864210;1.20233;1985692;mytb;0.52%;584.5MiB / 3.851GiB;
1574864215;1.2023;1986312;mytb;0.40%;584.5MiB / 3.851GiB;
1574864220;1.20227;1985924;mytb;0.51%;584.4MiB / 3.851GiB;
1574864225;1.20226;1986048;mytb;0.46%;584.4MiB / 3.851GiB;
1574864230;1.20223;1986268;mytb;0.40%;584.4MiB / 3.851GiB;
1574864235;1.20221;1986268;mytb;0.41%;584.4MiB / 3.851GiB;
1574864240;1.20219;1985904;mytb;8.90%;591.5MiB / 3.851GiB;
1574864245;1.20254;1993640;mytb;11.23%;592.8MiB / 3.851GiB;
1574864250;1.20284;1995044;mytb;4.19%;593.5MiB / 3.851GiB;
1574864255;1.20316;1996264;mytb;13.53%;594.4MiB / 3.851GiB;
1574864260;1.20346;1997124;mytb;9.71%;594.6MiB / 3.851GiB;
1574864265;1.2037;1996940;mytb;10.79%;594.9MiB / 3.851GiB;
1574864270;1.20394;1997592;mytb;9.35%;594.9MiB / 3.851GiB;
1574864275;1.20424;1998068;mytb;7.21%;595.1MiB / 3.851GiB;
1574864280;1.20445;1998084;mytb;7.63%;595.4MiB / 3.851GiB;
1574864285;1.20475;1998860;mytb;10.62%;595.8MiB / 3.851GiB;
1574864290;1.20506;1999528;mytb;9.15%;595.9MiB / 3.851GiB;
1574864295;1.20533;1999716;mytb;10.52%;596.2MiB / 3.851GiB;
1574864300;1.20565;1999872;mytb;14.66%;596.3MiB / 3.851GiB;
1574864305;1.20598;2000044;mytb;7.09%;596.3MiB / 3.851GiB;
1574864310;1.20624;2000564;mytb;9.21%;596.4MiB / 3.851GiB;
1574864315;1.20659;2000688;mytb;9.39%;596.5MiB / 3.851GiB;
1574864320;1.20685;2001024;mytb;8.45%;596.5MiB / 3.851GiB;
1574864325;1.20712;2001272;mytb;8.55%;596.6MiB / 3.851GiB;
1574864330;1.20734;2001436;mytb;10.83%;596.6MiB / 3.851GiB;
1574864335;1.20768;2001460;mytb;12.59%;596.6MiB / 3.851GiB;
1574864340;1.208;2001616;mytb;16.12%;596.6MiB / 3.851GiB;
1574864345;1.20833;2001460;mytb;9.63%;596.7MiB / 3.851GiB;
1574864350;1.20865;2001600;mytb;8.07%;596.6MiB / 3.851GiB;
1574864355;1.2089;2001724;mytb;10.95%;596.6MiB / 3.851GiB;
1574864360;1.20917;2002204;mytb;10.77%;596.6MiB / 3.851GiB;
1574864365;1.20948;2001916;mytb;13.84%;596.6MiB / 3.851GiB;
1574864370;1.20977;2002436;mytb;10.39%;596.7MiB / 3.851GiB;
1574864375;1.21006;2002096;mytb;6.77%;596.7MiB / 3.851GiB;
1574864380;1.21037;2002492;mytb;12.54%;596.7MiB / 3.851GiB;
1574864385;1.21064;2002516;mytb;9.13%;596.8MiB / 3.851GiB;
1574864390;1.21091;2003004;mytb;9.45%;596.8MiB / 3.851GiB;
1574864395;1.21118;2002880;mytb;11.07%;596.8MiB / 3.851GiB;
1574864400;1.21146;2002988;mytb;9.94%;596.8MiB / 3.851GiB;
1574864405;1.21179;2003252;mytb;9.67%;596.8MiB / 3.851GiB;
1574864410;1.21204;2003360;mytb;13.01%;596.8MiB / 3.851GiB;
1574864415;1.21233;2003360;mytb;10.32%;596.8MiB / 3.851GiB;
1574864420;1.21262;2003740;mytb;9.16%;596.8MiB / 3.851GiB;
1574864425;1.21295;2003656;mytb;11.31%;597.1MiB / 3.851GiB;
1574864430;1.21322;2003700;mytb;9.05%;597MiB / 3.851GiB;
1574864435;1.21349;2004244;mytb;10.58%;597.1MiB / 3.851GiB;
1574864440;1.21375;2004492;mytb;11.17%;597.3MiB / 3.851GiB;
1574864445;1.21402;2004360;mytb;11.44%;597.3MiB / 3.851GiB;
1574864450;1.21432;2004920;mytb;10.41%;597.5MiB / 3.851GiB;
1574864455;1.21459;2004688;mytb;9.33%;597.5MiB / 3.851GiB;
1574864460;1.21491;2005004;mytb;13.44%;597.5MiB / 3.851GiB;
1574864465;1.21521;2004640;mytb;9.91%;597.5MiB / 3.851GiB;
1574864470;1.21548;2005360;mytb;7.96%;597.5MiB / 3.851GiB;
1574864475;1.21575;2005368;mytb;10.50%;597.5MiB / 3.851GiB;
1574864480;1.21602;2005492;mytb;11.73%;597.5MiB / 3.851GiB;
1574864485;1.21625;2005268;mytb;9.94%;597.5MiB / 3.851GiB;
1574864490;1.21652;2005688;mytb;9.96%;597.5MiB / 3.851GiB;
1574864495;1.21679;2005836;mytb;11.42%;597.5MiB / 3.851GiB;
1574864500;1.21707;2005936;mytb;10.61%;597.6MiB / 3.851GiB;
1574864505;1.21737;2006176;mytb;9.24%;597.6MiB / 3.851GiB;
1574864510;1.21764;2006300;mytb;11.76%;597.7MiB / 3.851GiB;
1574864515;1.21797;2006292;mytb;10.41%;597.7MiB / 3.851GiB;
1574864520;1.21826;2006672;mytb;11.96%;597.7MiB / 3.851GiB;
1574864525;1.21856;2006548;mytb;13.13%;597.8MiB / 3.851GiB;
1574864530;1.2189;2006936;mytb;7.87%;597.7MiB / 3.851GiB;
1574864535;1.21913;2007060;mytb;16.83%;597.7MiB / 3.851GiB;
1574864540;1.21949;2007060;mytb;8.01%;597.7MiB / 3.851GiB;
1574864545;1.21976;2007052;mytb;11.12%;597.7MiB / 3.851GiB;
