17;1574864580480;1574864580463
16;1574864580591;1574864580575
16;1574864580812;1574864580796
18;1574864580956;1574864580938
16;1574864581017;1574864581001
17;1574864581109;1574864581092
16;1574864581170;1574864581154
17;1574864581203;1574864581186
18;1574864581326;1574864581308
17;1574864581356;1574864581339
17;1574864581408;1574864581391
18;1574864581491;1574864581473
23;1574864581657;1574864581634
25;1574864581737;1574864581712
17;1574864581749;1574864581732
18;1574864581803;1574864581785
18;1574864581864;1574864581846
17;1574864581896;1574864581879
18;1574864581919;1574864581901
16;1574864581969;1574864581953
18;1574864582123;1574864582105
16;1574864582173;1574864582157
17;1574864582245;1574864582228
19;1574864582319;1574864582300
17;1574864582451;1574864582434
17;1574864582513;1574864582496
19;1574864582557;1574864582538
16;1574864582576;1574864582560
18;1574864582600;1574864582582
23;1574864582617;1574864582594
16;1574864582698;1574864582682
15;1574864582709;1574864582694
15;1574864582720;1574864582705
17;1574864582773;1574864582756
18;1574864582816;1574864582798
18;1574864582959;1574864582941
17;1574864583001;1574864582984
16;1574864583012;1574864582996
18;1574864583035;1574864583017
18;1574864583078;1574864583060
17;1574864583121;1574864583104
23;1574864583219;1574864583196
18;1574864583281;1574864583263
21;1574864583327;1574864583306
23;1574864583404;1574864583381
29;1574864583468;1574864583439
22;1574864583485;1574864583463
15;1574864583495;1574864583480
23;1574864583634;1574864583611
17;1574864583649;1574864583632
23;1574864583776;1574864583753
16;1574864583808;1574864583792
18;1574864583831;1574864583813
16;1574864583843;1574864583827
16;1574864583885;1574864583869
17;1574864583957;1574864583940
17;1574864583969;1574864583952
15;1574864583979;1574864583964
18;1574864583993;1574864583975
23;1574864584100;1574864584077
16;1574864584132;1574864584116
17;1574864584145;1574864584128
16;1574864584256;1574864584240
17;1574864584309;1574864584292
17;1574864584340;1574864584323
16;1574864584421;1574864584405
17;1574864584503;1574864584486
16;1574864584514;1574864584498
17;1574864584606;1574864584589
17;1574864585038;1574864585021
18;1574864585071;1574864585053
16;1574864585201;1574864585185
17;1574864585453;1574864585436
17;1574864585486;1574864585469
16;1574864585517;1574864585501
16;1574864585589;1574864585573
20;1574864585704;1574864585684
21;1574864585811;1574864585790
16;1574864585878;1574864585862
16;1574864585949;1574864585933
23;1574864586028;1574864586005
18;1574864586048;1574864586030
16;1574864586057;1574864586041
17;1574864586149;1574864586132
16;1574864586170;1574864586154
26;1574864586211;1574864586185
16;1574864586220;1574864586204
18;1574864586293;1574864586275
20;1574864586327;1574864586307
16;1574864586408;1574864586392
18;1574864586421;1574864586403
18;1574864586432;1574864586414
24;1574864586490;1574864586466
18;1574864586552;1574864586534
17;1574864586592;1574864586575
16;1574864586623;1574864586607
19;1574864586687;1574864586668
16;1574864586808;1574864586792
16;1574864586819;1574864586803
17;1574864586861;1574864586844
16;1574864587082;1574864587066
16;1574864587103;1574864587087
17;1574864587116;1574864587099
17;1574864587258;1574864587241
17;1574864587349;1574864587332
23;1574864587397;1574864587374
23;1574864587424;1574864587401
16;1574864587676;1574864587660
17;1574864587738;1574864587721
20;1574864587823;1574864587803
17;1574864587846;1574864587829
16;1574864587887;1574864587871
18;1574864587950;1574864587932
34;1574864587988;1574864587954
18;1574864588127;1574864588109
17;1574864588177;1574864588160
16;1574864588258;1574864588242
22;1574864588345;1574864588323
22;1574864588362;1574864588340
22;1574864588399;1574864588377
17;1574864588461;1574864588444
16;1574864588492;1574864588476
19;1574864588506;1574864588487
18;1574864588559;1574864588541
17;1574864588750;1574864588733
18;1574864588793;1574864588775
16;1574864588884;1574864588868
17;1574864588946;1574864588929
16;1574864589047;1574864589031
17;1574864589079;1574864589062
18;1574864589102;1574864589084
18;1574864589115;1574864589097
16;1574864589166;1574864589150
16;1574864589207;1574864589191
15;1574864589218;1574864589203
17;1574864589281;1574864589264
16;1574864589321;1574864589305
16;1574864589343;1574864589327
16;1574864589384;1574864589368
16;1574864589476;1574864589460
18;1574864589509;1574864589491
17;1574864589581;1574864589564
15;1574864589591;1574864589576
21;1574864589758;1574864589737
16;1574864589837;1574864589821
16;1574864589858;1574864589842
16;1574864589919;1574864589903
16;1574864589941;1574864589925
18;1574864589954;1574864589936
16;1574864590166;1574864590150
17;1574864590269;1574864590252
16;1574864590290;1574864590274
17;1574864590372;1574864590355
20;1574864590477;1574864590457
16;1574864590518;1574864590502
18;1574864590671;1574864590653
16;1574864590721;1574864590705
17;1574864590743;1574864590726
16;1574864590834;1574864590818
17;1574864590856;1574864590839
19;1574864590900;1574864590881
17;1574864590979;1574864590962
15;1574864591029;1574864591014
16;1574864591071;1574864591055
16;1574864591153;1574864591137
16;1574864591384;1574864591368
16;1574864591406;1574864591390
16;1574864591427;1574864591411
16;1574864591458;1574864591442
17;1574864591630;1574864591613
20;1574864591825;1574864591805
17;1574864591867;1574864591850
23;1574864591965;1574864591942
25;1574864591986;1574864591961
23;1574864592014;1574864591991
16;1574864592029;1574864592013
16;1574864592160;1574864592144
16;1574864592251;1574864592235
15;1574864592262;1574864592247
17;1574864592294;1574864592277
19;1574864592348;1574864592329
17;1574864592369;1574864592352
16;1574864592379;1574864592363
17;1574864592432;1574864592415
17;1574864592493;1574864592476
18;1574864592525;1574864592507
17;1574864592536;1574864592519
18;1574864592609;1574864592591
17;1574864592639;1574864592622
17;1574864592681;1574864592664
16;1574864592701;1574864592685
17;1574864592753;1574864592736
17;1574864592824;1574864592807
16;1574864592865;1574864592849
16;1574864592876;1574864592860
17;1574864592978;1574864592961
17;1574864593040;1574864593023
17;1574864593172;1574864593155
16;1574864593193;1574864593177
17;1574864593215;1574864593198
16;1574864593245;1574864593229
17;1574864593317;1574864593300
16;1574864593498;1574864593482
23;1574864593526;1574864593503
17;1574864593607;1574864593590
23;1574864593655;1574864593632
17;1574864593739;1574864593722
21;1574864593785;1574864593764
16;1574864593796;1574864593780
17;1574864593859;1574864593842
17;1574864593920;1574864593903
17;1574864593982;1574864593965
17;1574864594053;1574864594036
17;1574864594145;1574864594128
17;1574864594186;1574864594169
18;1574864594229;1574864594211
16;1574864594238;1574864594222
17;1574864594260;1574864594243
16;1574864594270;1574864594254
18;1574864594343;1574864594325
18;1574864594354;1574864594336
17;1574864594445;1574864594428
15;1574864594455;1574864594440
15;1574864594466;1574864594451
18;1574864594529;1574864594511
22;1574864594585;1574864594563
16;1574864594636;1574864594620
17;1574864594688;1574864594671
16;1574864594749;1574864594733
17;1574864594771;1574864594754
16;1574864594802;1574864594786
16;1574864594813;1574864594797
16;1574864594884;1574864594868
16;1574864594936;1574864594920
16;1574864594997;1574864594981
25;1574864595087;1574864595062
17;1574864595107;1574864595090
17;1574864595198;1574864595181
20;1574864595233;1574864595213
16;1574864595264;1574864595248
17;1574864595406;1574864595389
16;1574864595447;1574864595431
17;1574864595509;1574864595492
16;1574864595630;1574864595614
16;1574864595671;1574864595655
20;1574864595806;1574864595786
16;1574864595908;1574864595892
18;1574864596031;1574864596013
16;1574864596041;1574864596025
17;1574864596073;1574864596056
16;1574864596174;1574864596158
17;1574864596236;1574864596219
16;1574864596337;1574864596321
17;1574864596389;1574864596372
20;1574864596544;1574864596524
18;1574864596676;1574864596658
17;1574864596718;1574864596701
17;1574864596729;1574864596712
17;1574864596760;1574864596743
17;1574864596781;1574864596764
16;1574864596852;1574864596836
16;1574864596863;1574864596847
17;1574864596885;1574864596868
17;1574864597047;1574864597030
17;1574864597068;1574864597051
17;1574864597099;1574864597082
23;1574864597137;1574864597114
16;1574864597141;1574864597125
17;1574864597163;1574864597146
17;1574864597175;1574864597158
17;1574864597207;1574864597190
16;1574864597227;1574864597211
15;1574864597258;1574864597243
16;1574864597310;1574864597294
18;1574864597363;1574864597345
17;1574864597525;1574864597508
21;1574864597611;1574864597590
17;1574864597648;1574864597631
24;1574864597677;1574864597653
16;1574864597728;1574864597712
16;1574864597739;1574864597723
17;1574864597851;1574864597834
16;1574864597872;1574864597856
19;1574864598016;1574864597997
17;1574864598025;1574864598008
17;1574864598057;1574864598040
16;1574864598077;1574864598061
16;1574864598159;1574864598143
17;1574864598261;1574864598244
16;1574864598271;1574864598255
17;1574864598304;1574864598287
17;1574864598345;1574864598328
17;1574864598426;1574864598409
16;1574864598617;1574864598601
17;1574864598639;1574864598622
17;1574864598740;1574864598723
17;1574864598852;1574864598835
23;1574864598909;1574864598886
16;1574864598914;1574864598898
23;1574864598932;1574864598909
19;1574864599217;1574864599198
31;1574864599303;1574864599272
16;1574864599312;1574864599296
17;1574864599334;1574864599317
15;1574864599344;1574864599329
17;1574864599437;1574864599420
17;1574864599458;1574864599441
17;1574864599550;1574864599533
17;1574864599761;1574864599744
16;1574864599781;1574864599765
17;1574864599833;1574864599816
20;1574864599948;1574864599928
16;1574864600009;1574864599993
18;1574864600052;1574864600034
17;1574864600063;1574864600046
19;1574864600106;1574864600087
17;1574864600127;1574864600110
17;1574864600169;1574864600152
16;1574864600189;1574864600173
17;1574864600291;1574864600274
17;1574864600302;1574864600285
16;1574864600423;1574864600407
23;1574864600501;1574864600478
22;1574864600598;1574864600576
20;1574864600652;1574864600632
19;1574864600812;1574864600793
16;1574864600881;1574864600865
22;1574864600918;1574864600896
17;1574864600970;1574864600953
17;1574864601022;1574864601005
17;1574864601043;1574864601026
17;1574864601124;1574864601107
16;1574864601325;1574864601309
17;1574864601357;1574864601340
19;1574864601391;1574864601372
17;1574864601460;1574864601443
16;1574864601541;1574864601525
17;1574864601623;1574864601606
16;1574864601874;1574864601858
17;1574864601886;1574864601869
17;1574864601897;1574864601880
17;1574864602199;1574864602182
16;1574864602219;1574864602203
17;1574864602261;1574864602244
18;1574864602373;1574864602355
16;1574864602663;1574864602647
18;1574864603046;1574864603028
17;1574864603147;1574864603130
16;1574864603168;1574864603152
16;1574864603179;1574864603163
17;1574864603251;1574864603234
17;1574864603262;1574864603245
16;1574864603292;1574864603276
18;1574864603385;1574864603367
17;1574864603436;1574864603419
17;1574864603457;1574864603440
17;1574864603568;1574864603551
16;1574864603639;1574864603623
23;1574864603717;1574864603694
17;1574864603722;1574864603705
21;1574864603757;1574864603736
21;1574864603909;1574864603888
16;1574864603940;1574864603924
17;1574864604022;1574864604005
17;1574864604064;1574864604047
17;1574864604085;1574864604068
22;1574864604102;1574864604080
17;1574864604114;1574864604097
17;1574864604125;1574864604108
17;1574864604167;1574864604150
16;1574864604187;1574864604171
17;1574864604219;1574864604202
17;1574864604350;1574864604333
16;1574864604371;1574864604355
18;1574864604394;1574864604376
17;1574864604484;1574864604467
24;1574864604602;1574864604578
17;1574864604693;1574864604676
17;1574864604965;1574864604948
18;1574864605137;1574864605119
18;1574864605188;1574864605170
16;1574864605228;1574864605212
17;1574864605281;1574864605264
16;1574864605311;1574864605295
19;1574864605345;1574864605326
17;1574864605406;1574864605389
16;1574864605427;1574864605411
21;1574864605453;1574864605432
17;1574864605505;1574864605488
22;1574864605531;1574864605509
17;1574864605567;1574864605550
17;1574864605608;1574864605591
17;1574864605700;1574864605683
17;1574864605731;1574864605714
17;1574864605762;1574864605745
17;1574864605894;1574864605877
17;1574864605936;1574864605919
18;1574864605968;1574864605950
18;1574864605980;1574864605962
19;1574864606012;1574864605993
16;1574864606030;1574864606014
16;1574864606061;1574864606045
17;1574864606113;1574864606096
17;1574864606135;1574864606118
20;1574864606189;1574864606169
17;1574864606291;1574864606274
17;1574864606372;1574864606355
17;1574864606463;1574864606446
16;1574864606484;1574864606468
16;1574864606505;1574864606489
16;1574864606556;1574864606540
17;1574864606569;1574864606552
17;1574864606690;1574864606673
17;1574864606701;1574864606684
17;1574864606782;1574864606765
16;1574864606833;1574864606817
17;1574864606855;1574864606838
18;1574864606947;1574864606929
16;1574864607037;1574864607021
17;1574864607059;1574864607042
18;1574864607081;1574864607063
17;1574864607153;1574864607136
17;1574864607184;1574864607167
16;1574864607235;1574864607219
17;1574864607307;1574864607290
17;1574864607339;1574864607322
18;1574864607401;1574864607383
21;1574864607477;1574864607456
19;1574864607522;1574864607503
30;1574864607556;1574864607526
16;1574864607574;1574864607558
16;1574864607625;1574864607609
17;1574864607787;1574864607770
15;1574864607797;1574864607782
16;1574864607808;1574864607792
18;1574864607961;1574864607943
16;1574864608061;1574864608045
17;1574864608083;1574864608066
17;1574864608114;1574864608097
16;1574864608225;1574864608209
18;1574864608298;1574864608280
16;1574864608378;1574864608362
17;1574864608410;1574864608393
17;1574864608501;1574864608484
18;1574864608534;1574864608516
16;1574864608543;1574864608527
17;1574864608705;1574864608688
17;1574864608787;1574864608770
17;1574864608828;1574864608811
17;1574864608859;1574864608842
18;1574864608901;1574864608883
16;1574864608911;1574864608895
38;1574864609094;1574864609056
21;1574864609097;1574864609076
19;1574864609106;1574864609087
16;1574864609117;1574864609101
17;1574864609139;1574864609122
17;1574864609270;1574864609253
17;1574864609292;1574864609275
17;1574864609363;1574864609346
17;1574864609444;1574864609427
22;1574864609481;1574864609459
16;1574864609532;1574864609516
17;1574864609584;1574864609567
17;1574864609695;1574864609678
16;1574864609706;1574864609690
16;1574864609757;1574864609741
17;1574864609869;1574864609852
17;1574864609910;1574864609893
17;1574864610062;1574864610045
17;1574864610103;1574864610086
17;1574864610154;1574864610137
18;1574864610167;1574864610149
16;1574864610216;1574864610200
17;1574864610278;1574864610261
16;1574864610298;1574864610282
18;1574864610331;1574864610313
16;1574864610361;1574864610345
17;1574864610453;1574864610436
17;1574864610684;1574864610667
16;1574864610745;1574864610729
17;1574864610797;1574864610780
19;1574864610830;1574864610811
18;1574864610930;1574864610912
18;1574864610992;1574864610974
17;1574864611023;1574864611006
17;1574864611134;1574864611117
17;1574864611156;1574864611139
16;1574864611216;1574864611200
18;1574864611319;1574864611301
17;1574864611350;1574864611333
17;1574864611391;1574864611374
17;1574864611402;1574864611385
17;1574864611423;1574864611406
17;1574864611445;1574864611428
15;1574864611454;1574864611439
16;1574864611486;1574864611470
17;1574864611498;1574864611481
17;1574864611549;1574864611532
17;1574864611570;1574864611553
16;1574864611601;1574864611585
16;1574864611622;1574864611606
17;1574864611654;1574864611637
18;1574864611676;1574864611658
16;1574864611686;1574864611670
16;1574864611737;1574864611721
16;1574864611748;1574864611732
17;1574864611770;1574864611753
16;1574864611841;1574864611825
17;1574864611903;1574864611886
17;1574864611924;1574864611907
17;1574864612055;1574864612038
16;1574864612126;1574864612110
27;1574864612458;1574864612431
18;1574864612660;1574864612642
16;1574864612700;1574864612684
16;1574864612781;1574864612765
17;1574864612823;1574864612806
17;1574864612944;1574864612927
17;1574864612995;1574864612978
17;1574864613027;1574864613010
18;1574864613049;1574864613031
16;1574864613098;1574864613082
17;1574864613160;1574864613143
17;1574864613171;1574864613154
18;1574864613193;1574864613175
17;1574864613313;1574864613296
17;1574864613485;1574864613468
17;1574864613576;1574864613559
18;1574864613778;1574864613760
20;1574864613822;1574864613802
17;1574864613860;1574864613843
23;1574864613977;1574864613954
22;1574864614034;1574864614012
22;1574864614110;1574864614088
23;1574864614138;1574864614115
24;1574864614166;1574864614142
22;1574864614182;1574864614160
19;1574864614275;1574864614256
16;1574864614294;1574864614278
17;1574864614316;1574864614299
17;1574864614367;1574864614350
16;1574864614387;1574864614371
16;1574864614428;1574864614412
21;1574864614474;1574864614453
22;1574864614580;1574864614558
17;1574864614596;1574864614579
17;1574864614627;1574864614610
23;1574864614694;1574864614671
17;1574864614725;1574864614708
17;1574864614797;1574864614780
17;1574864614858;1574864614841
17;1574864614889;1574864614872
17;1574864615021;1574864615004
17;1574864615073;1574864615056
17;1574864615104;1574864615087
20;1574864615129;1574864615109
27;1574864615177;1574864615150
20;1574864615222;1574864615202
17;1574864615233;1574864615216
17;1574864615275;1574864615258
23;1574864615302;1574864615279
20;1574864615310;1574864615290
19;1574864615330;1574864615311
17;1574864615359;1574864615342
16;1574864615410;1574864615394
16;1574864615421;1574864615405
18;1574864615474;1574864615456
17;1574864615535;1574864615518
17;1574864615636;1574864615619
19;1574864615669;1574864615650
17;1574864615729;1574864615712
18;1574864615851;1574864615833
17;1574864615891;1574864615874
17;1574864615962;1574864615945
19;1574864615986;1574864615967
16;1574864615995;1574864615979
19;1574864616039;1574864616020
17;1574864616069;1574864616052
17;1574864616140;1574864616123
20;1574864616234;1574864616214
17;1574864616273;1574864616256
18;1574864616385;1574864616367
17;1574864616395;1574864616378
17;1574864616426;1574864616409
18;1574864616438;1574864616420
17;1574864616458;1574864616441
16;1574864616468;1574864616452
17;1574864616540;1574864616523
17;1574864616571;1574864616554
16;1574864616581;1574864616565
18;1574864616604;1574864616586
17;1574864616625;1574864616608
17;1574864616676;1574864616659
18;1574864616799;1574864616781
16;1574864616898;1574864616882
17;1574864616980;1574864616963
17;1574864617132;1574864617115
16;1574864617142;1574864617126
17;1574864617164;1574864617147
17;1574864617195;1574864617178
17;1574864617277;1574864617260
17;1574864617288;1574864617271
17;1574864617369;1574864617352
18;1574864617441;1574864617423
17;1574864617562;1574864617545
18;1574864617614;1574864617596
18;1574864617735;1574864617717
23;1574864617811;1574864617788
18;1574864617848;1574864617830
17;1574864617928;1574864617911
17;1574864617939;1574864617922
17;1574864617960;1574864617943
19;1574864618103;1574864618084
17;1574864618143;1574864618126
17;1574864618155;1574864618138
19;1574864618178;1574864618159
16;1574864618216;1574864618200
23;1574864618274;1574864618251
17;1574864618315;1574864618298
17;1574864618366;1574864618349
17;1574864618448;1574864618431
17;1574864618479;1574864618462
17;1574864618570;1574864618553
16;1574864618581;1574864618565
17;1574864618722;1574864618705
17;1574864618754;1574864618737
17;1574864618805;1574864618788
17;1574864618897;1574864618880
16;1574864618907;1574864618891
17;1574864618989;1574864618972
17;1574864619010;1574864618993
17;1574864619111;1574864619094
17;1574864619163;1574864619146
17;1574864619314;1574864619297
19;1574864619427;1574864619408
16;1574864619446;1574864619430
20;1574864619481;1574864619461
23;1574864619549;1574864619526
16;1574864619583;1574864619567
17;1574864619635;1574864619618
17;1574864619656;1574864619639
17;1574864619688;1574864619671
17;1574864619769;1574864619752
17;1574864619780;1574864619763
17;1574864619901;1574864619884
17;1574864619982;1574864619965
17;1574864620184;1574864620167
18;1574864620376;1574864620358
18;1574864620407;1574864620389
16;1574864620477;1574864620461
17;1574864620499;1574864620482
17;1574864620650;1574864620633
16;1574864620711;1574864620695
17;1574864620853;1574864620836
17;1574864620994;1574864620977
17;1574864621086;1574864621069
16;1574864621126;1574864621110
21;1574864621172;1574864621151
17;1574864621303;1574864621286
19;1574864621346;1574864621327
17;1574864621398;1574864621381
17;1574864621529;1574864621512
20;1574864621583;1574864621563
17;1574864621614;1574864621597
17;1574864621625;1574864621608
17;1574864621687;1574864621670
19;1574864621720;1574864621701
22;1574864621924;1574864621902
18;1574864621998;1574864621980
23;1574864622014;1574864621991
16;1574864622018;1574864622002
17;1574864622090;1574864622073
19;1574864622103;1574864622084
17;1574864622122;1574864622105
21;1574864622137;1574864622116
16;1574864622168;1574864622152
17;1574864622220;1574864622203
18;1574864622262;1574864622244
16;1574864622272;1574864622256
20;1574864622336;1574864622316
17;1574864622398;1574864622381
18;1574864622500;1574864622482
18;1574864622522;1574864622504
18;1574864622553;1574864622535
21;1574864622658;1574864622637
22;1574864622685;1574864622663
21;1574864622746;1574864622725
17;1574864622908;1574864622891
17;1574864622949;1574864622932
17;1574864623101;1574864623084
19;1574864623124;1574864623105
17;1574864623225;1574864623208
17;1574864623277;1574864623260
17;1574864623338;1574864623321
18;1574864623520;1574864623502
16;1574864623560;1574864623544
17;1574864623632;1574864623615
16;1574864623752;1574864623736
18;1574864623865;1574864623847
17;1574864623976;1574864623959
17;1574864624117;1574864624100
22;1574864624263;1574864624241
17;1574864624469;1574864624452
17;1574864624521;1574864624504
16;1574864624541;1574864624525
17;1574864624663;1574864624646
18;1574864624745;1574864624727
17;1574864624776;1574864624759
17;1574864624797;1574864624780
17;1574864624828;1574864624811
17;1574864624879;1574864624862
16;1574864624890;1574864624874
16;1574864624931;1574864624915
17;1574864624953;1574864624936
16;1574864624963;1574864624947
17;1574864624995;1574864624978
17;1574864625086;1574864625069
17;1574864625117;1574864625100
16;1574864625218;1574864625202
17;1574864625270;1574864625253
17;1574864625351;1574864625334
17;1574864625443;1574864625426
17;1574864625504;1574864625487
16;1574864625514;1574864625498
17;1574864625846;1574864625829
17;1574864625917;1574864625900
16;1574864625998;1574864625982
21;1574864626034;1574864626013
17;1574864626066;1574864626049
17;1574864626087;1574864626070
19;1574864626181;1574864626162
25;1574864626248;1574864626223
17;1574864626360;1574864626343
17;1574864626512;1574864626495
18;1574864626544;1574864626526
17;1574864626586;1574864626569
17;1574864626617;1574864626600
18;1574864626649;1574864626631
17;1574864626729;1574864626712
17;1574864626871;1574864626854
23;1574864627008;1574864626985
17;1574864627081;1574864627064
17;1574864627262;1574864627245
18;1574864627284;1574864627266
17;1574864627324;1574864627307
19;1574864627408;1574864627389
17;1574864627629;1574864627612
18;1574864627671;1574864627653
17;1574864627742;1574864627725
17;1574864627783;1574864627766
18;1574864627845;1574864627827
17;1574864627985;1574864627968
17;1574864628037;1574864628020
18;1574864628159;1574864628141
18;1574864628340;1574864628322
22;1574864628366;1574864628344
17;1574864628397;1574864628380
18;1574864628419;1574864628401
17;1574864628479;1574864628462
17;1574864628520;1574864628503
17;1574864628552;1574864628535
18;1574864628614;1574864628596
16;1574864628624;1574864628608
22;1574864628661;1574864628639
16;1574864628696;1574864628680
18;1574864628709;1574864628691
17;1574864628759;1574864628742
17;1574864628790;1574864628773
18;1574864628832;1574864628814
16;1574864628862;1574864628846
17;1574864628904;1574864628887
16;1574864628984;1574864628968
17;1574864629036;1574864629019
17;1574864629078;1574864629061
17;1574864629129;1574864629112
18;1574864629161;1574864629143
17;1574864629332;1574864629315
16;1574864629342;1574864629326
17;1574864629384;1574864629367
16;1574864629404;1574864629388
17;1574864629636;1574864629619
18;1574864629678;1574864629660
18;1574864629709;1574864629691
17;1574864629729;1574864629712
18;1574864629822;1574864629804
17;1574864629892;1574864629875
17;1574864629953;1574864629936
16;1574864630084;1574864630068
16;1574864630185;1574864630169
17;1574864630217;1574864630200
17;1574864630228;1574864630211
18;1574864630410;1574864630392
17;1574864630501;1574864630484
17;1574864630512;1574864630495
16;1574864630522;1574864630506
22;1574864630539;1574864630517
17;1574864630565;1574864630548
16;1574864630645;1574864630629
